,iter,f_sol
265,266.0,18.0
266,267.0,18.0
267,268.0,18.0
268,269.0,18.0
269,270.0,18.0
270,271.0,18.0
271,272.0,18.0
272,273.0,18.0
273,274.0,18.0
274,275.0,18.0
275,276.0,18.0
276,277.0,18.0
277,278.0,18.0
278,279.0,18.0
279,280.0,18.0
280,281.0,18.0
281,282.0,18.0
282,283.0,18.0
283,284.0,18.0
284,285.0,18.0
285,286.0,18.0
286,287.0,18.0
287,288.0,18.0
288,289.0,18.0
289,290.0,18.0
290,291.0,18.0
291,292.0,18.0
292,293.0,18.0
293,294.0,18.0
294,295.0,18.0
295,296.0,18.0
296,297.0,18.0
297,298.0,18.0
298,299.0,18.0
299,300.0,18.0
300,301.0,18.0
301,302.0,18.0
302,303.0,18.0
303,304.0,18.0
304,305.0,18.0
305,306.0,18.0
306,307.0,18.0
307,308.0,18.0
308,309.0,18.0
309,310.0,18.0
310,311.0,18.0
311,312.0,18.0
312,313.0,18.0
313,314.0,18.0
314,315.0,18.0
315,316.0,18.0
316,317.0,18.0
317,318.0,18.0
318,319.0,18.0
319,320.0,18.0
320,321.0,18.0
321,322.0,18.0
322,323.0,18.0
323,324.0,18.0
324,325.0,18.0
325,326.0,18.0
326,327.0,18.0
327,328.0,18.0
328,329.0,18.0
329,330.0,18.0
330,331.0,18.0
331,332.0,18.0
332,333.0,18.0
333,334.0,18.0
334,335.0,18.0
